time,open,high,low,close,Plot,Plot.1,Plot.2,Plot.3,Volume,RelVolStDev,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot.4,CVO Histogram,CVO Line,Signal Line,Upper Dev,Lower Dev
1985-11-19 09:30:00-05:00,12.9375,13.875,12.8125,13.625,12.859256720433686,12.65437722482644,12.630397386190992,13.78539357989822,1943200,3.0506569523694216,-737225768,-737225768,-739168968,-739168968,-740800956.0,1456988.1710703075,1456988.1710703075,385172.3424371128,,
1985-11-20 09:30:00-05:00,13.625,13.8125,13.3125,13.3125,12.9599774492262,12.748394764136949,12.658238309203606,13.780688171143014,1829000,2.659165673667771,-737225768,-737225768,-739054768,-739054768,-740751000.0,1418314.046042964,1418314.046042964,532764.0143808058,,
1985-11-21 09:30:00-05:00,13.375,13.75,13.375,13.5,13.079982460509266,12.855766940688811,12.692595929236113,13.777895254017212,1120800,0.8680117318159157,-737933968,-737933968,-739054768,-739054768,-740697868.0,1509491.6536793262,1509491.6536793262,672296.5342805944,,
1985-11-22 09:30:00-05:00,13.5,13.5625,13.375,13.5,13.173319691507206,12.947800234876125,12.725551197430557,13.77513012711157,715400,0.0,-737933968,-737933968,-738649368,-738649368,-740676840.0,1543465.888297379,1543465.888297379,796749.2991401351,,
1985-11-25 09:30:00-05:00,13.375,13.375,13.125,13.1875,13.176470871172272,12.98204305846525,12.744406250596654,13.769283061170162,316000,0.0,-738649368,-738649368,-738965368,-738965368,-740677684.0,1494811.9958394915,1494811.9958394915,896472.5415257574,,
1985-11-26 09:30:00-05:00,13.25,13.5,13.25,13.375,13.220588455356213,13.038179764398786,12.770144770980464,13.765359846631156,475600,0.0,-738489768,-738489768,-738965368,-738965368,-740678016.0,1492664.556811899,1492664.556811899,981642.8294237776,,
1985-11-27 09:30:00-05:00,13.375,13.8125,13.375,13.75,13.338235465277052,13.139868369484674,12.810138861960851,13.765207012336315,1197000,1.026115017716598,-737292768,-737292768,-738489768,-738489768,-740644464.0,1618173.1442305446,1618173.1442305446,1072575.73153903,,
1985-11-29 09:30:00-05:00,13.75,13.9375,13.625,13.9375,13.471405361882152,13.253815745272576,12.856153602288982,13.766921370422525,690000,0.0,-736602768,-736602768,-737292768,-737292768,-740613624.0,1764832.2839360237,1764832.2839360237,1171469.5247386007,,
1985-12-02 09:30:00-05:00,13.875,13.875,13.5,13.6875,13.519426392575008,13.315770638805066,12.890086108318004,13.766131108030258,489200,0.0,-736602768,-736602768,-737091968,-737091968,-740620768.0,1768639.1042543352,1768639.1042543352,1256779.46466942,,
1985-12-03 09:30:00-05:00,13.6875,14.0625,13.5625,14.0625,13.64010941644723,13.422446261832912,12.937939736549922,13.76908005222896,1103200,0.7696092785065975,-735988768,-735988768,-737091968,-737091968,-740592444.0,1880465.3589389024,1880465.3589389024,1345877.4495650602,,
1985-12-04 09:30:00-05:00,14.0625,14.8125,14.0,14.75,13.886751768347844,13.612096795856782,13.011901379956049,13.77884044971922,1691200,2.1540025281178905,-734297568,-734297568,-735988768,-735988768,-740514748.0,2143621.9964140803,2143621.9964140803,1459840.9562577773,,
1985-12-05 09:30:00-05:00,14.75,15.125,14.5,14.5,14.023029153159436,13.738940110734385,13.072640099141514,13.786016166637438,2158800,3.0337064120776063,-734297568,-734297568,-736456368,-736456368,-740472308.0,2002908.0633881688,2002908.0633881688,1537421.971562119,,
1985-12-06 09:30:00-05:00,14.5,14.9375,14.4375,14.9375,14.226244896901784,13.910162952058045,13.1487568297888,13.79747371721816,713600,0.0,-735742768,-735742768,-736456368,-736456368,-740407460.0,1956655.6246145216,1956655.6246145216,1597312.493426748,,
1985-12-09 09:30:00-05:00,14.9375,15.1875,14.875,15.0625,14.41207936425694,14.074782530335469,13.22686879591987,13.810061043414995,888400,0.0945524512840236,-734854368,-734854368,-735742768,-735742768,-740335508.0,2001082.0694288164,2001082.0694288164,1654993.861427043,,
1985-12-10 09:30:00-05:00,15.0625,15.375,15.0625,15.1875,14.584395061088731,14.233742168858972,13.306894559351711,13.823766903679523,792400,0.0,-734061968,-734061968,-734854368,-734854368,-740238988.0,2096121.3320363315,2096121.3320363315,1718012.0715140845,,
1985-12-11 09:30:00-05:00,15.1875,15.5625,15.125,15.375,14.760085047513458,14.39677900187912,13.391307026316948,13.83920205886679,990200,0.3002273166760909,-733071768,-733071768,-734061968,-734061968,-740108940.0,2251001.187778279,2251001.187778279,1794153.3738375409,,
1985-12-12 09:30:00-05:00,15.375,15.375,14.6875,14.9375,14.799510592510469,14.47402485875353,13.454416943610134,13.85013039658951,1194000,0.76422944190419,-733071768,-733071768,-734265768,-734265768,-739981280.0,2158249.546630606,2158249.546630606,1846167.1128079784,,
1985-12-13 09:30:00-05:00,14.9375,15.1875,14.75,14.75,14.788508238619253,14.513449878931596,13.507297884687272,13.859084322991604,1119000,0.5757611099746245,-734265768,-734265768,-735384768,-735384768,-739887088.0,1902127.1832609328,1902127.1832609328,1854161.408586972,,
1985-12-16 09:30:00-05:00,14.8125,15.1875,14.8125,14.875,14.807728630037197,14.565099896227084,13.563122460822486,13.86919293669318,1546600,1.5255256898614349,-733838168,-733838168,-735384768,-735384768,-739748856.0,1885692.639802352,1885692.639802352,1858665.8701891687,,
1985-12-17 09:30:00-05:00,14.875,14.9375,14.5625,14.625,14.767122267806707,14.57365705390893,13.606464401197078,13.87671340498479,931000,0.0923249660983052,-733838168,-733838168,-734769168,-734769168,-739636792.0,1713724.9294821024,1713724.9294821024,1837960.021516731,,
1985-12-18 09:30:00-05:00,14.625,14.6875,14.25,14.4375,14.693872874960771,14.554206046207652,13.64038422155638,13.882293371104344,303400,0.0,-734769168,-734769168,-735072568,-735072568,-739499660.0,1517670.489266127,1517670.489266127,1792204.374052359,,
1985-12-19 09:30:00-05:00,14.4375,14.625,14.4375,14.5625,14.664678902747267,14.555390896749415,13.678021600268366,13.889061596267483,735400,0.0,-734337168,-734337168,-735072568,-735072568,-739332628.0,1444953.8044817448,1444953.8044817448,1742597.1498279856,,
1985-12-20 09:30:00-05:00,14.5625,14.5625,14.3125,14.4375,14.614194702136764,14.53854934007093,13.70902071862476,13.894518694812088,332000,0.0,-734337168,-734337168,-734669168,-734669168,-739196524.0,1320751.0212103426,1320751.0212103426,1682333.4171683225,,
1985-12-23 09:30:00-05:00,14.4375,14.4375,14.0625,14.125,14.505484768328596,14.47947086291794,13.72599946480334,13.896812041132364,332400,0.0,-734669168,-734669168,-735001568,-735001568,-739082096.0,1162600.5477616787,1162600.5477616787,1608085.8643959446,,
1985-12-24 09:30:00-05:00,14.125,14.3125,14.0,14.25,14.448710375366684,14.44668931107252,13.747387241750143,13.900326349180798,324400,0.0,-734677168,-734677168,-735001568,-735001568,-738976080.0,1069888.0807219744,1069888.0807219744,1531200.466728235,,
1985-12-26 09:30:00-05:00,14.25,14.5625,14.25,14.5,14.460108069729644,14.454305123776445,13.778106129841976,13.906293251179,506800,0.0,-734170368,-734170368,-734677168,-734677168,-738839568.0,1049269.4054268005,1049269.4054268005,1462353.1722566013,,
1985-12-27 09:30:00-05:00,14.5,14.625,14.375,14.625,14.496750720900836,14.478690106094096,13.81267322658312,13.913444562112542,852600,0.0,-733317768,-733317768,-734170368,-734170368,-738692452.0,1125450.758138746,1125450.758138746,1414224.2559540505,,
1985-12-30 09:30:00-05:00,14.625,14.6875,14.375,14.5,14.497472782922872,14.48173437665208,13.840727380600134,13.919280934628835,363600,0.0,-733317768,-733317768,-733681368,-733681368,-738526716.0,1108834.5275686383,1108834.5275686383,1370597.1518989915,,
1985-12-31 09:30:00-05:00,14.5,14.5625,14.3125,14.5,14.498034386717787,14.48434375141607,13.867636467106252,13.925059233786758,751200,0.0,-733681368,-733681368,-734432568,-734432568,-738362044.0,1074684.9801439345,1074684.9801439345,1328323.984505412,,
1986-01-02 09:30:00-05:00,14.5,14.625,14.3125,14.4375,14.484582300780502,14.47765178692806,13.89089620314273,13.930158146883407,546200,0.0,-734432568,-734432568,-734978768,-734978768,-738185184.0,957104.795497328,957104.795497328,1275292.6717899714,,
1986-01-03 09:30:00-05:00,14.4375,14.4375,14.1875,14.375,14.460230678384836,14.462987245938338,13.910655541789966,13.934584433979095,402200,0.0,-734978768,-734978768,-735380968,-735380968,-738036764.0,801817.6993734837,801817.6993734837,1207653.3900161874,,
1986-01-06 09:30:00-05:00,14.375,14.4375,13.875,14.0,14.357957194299315,14.39684621080429,13.914302254369968,13.935235335133532,537000,0.0,-735380968,-735380968,-735917968,-735917968,-737891004.0,605305.2536420226,605305.2536420226,1121603.6562484496,,
1986-01-07 09:30:00-05:00,14.125,14.5625,14.125,14.5,14.389522262232802,14.411582466403678,13.938208284803848,13.940854884037677,1047600,0.4303090672817202,-734870368,-734870368,-735917968,-735917968,-737755032.0,591692.3070916831,591692.3070916831,1045902.03494034,,
1986-01-08 09:30:00-05:00,14.4375,14.4375,13.375,13.4375,14.1779617595144,14.272427828346007,13.917771211954712,13.935846377728843,625400,0.0,-734870368,-734870368,-735495768,-735495768,-737618756.0,487990.3790844977,487990.3790844977,966200.369818077,,
1986-01-09 09:30:00-05:00,13.5,13.8125,13.5,13.75,14.082859146288978,14.197795281439436,13.910923407385132,13.93399716004,718800,0.0,-734776968,-734776968,-735495768,-735495768,-737449776.0,499195.27081510425,499195.27081510425,899485.3556747951,,
1986-01-10 09:30:00-05:00,13.75,13.9375,13.4375,13.5,13.953334891558097,14.098110241233805,13.89415102341023,13.929678780338108,594800,0.0,-734776968,-734776968,-735371768,-735371768,-737304708.0,418928.1180829108,418928.1180829108,830834.3217330973,,
1986-01-13 09:30:00-05:00,13.375,13.375,13.1875,13.375,13.824816026767406,13.994808778200404,13.872961185720015,13.924159588493948,447200,0.0,-735371768,-735371768,-735818968,-735818968,-737151768.0,294987.1390180588,294987.1390180588,754284.7242023775,,
1986-01-14 09:30:00-05:00,13.625,13.8125,13.625,13.8125,13.822079131930204,13.968764667028916,13.87049338222124,13.923048547812416,578200,0.0,-735240768,-735240768,-735818968,-735818968,-736980124.0,277318.0196991265,277318.0196991265,686146.623559056,,
1986-01-15 09:30:00-05:00,13.8125,14.125,13.6875,14.0,13.861617102612382,13.973226857453357,13.875779366620373,13.923814233903837,679000,0.0,-734561768,-734561768,-735240768,-735240768,-736803584.0,348383.93493422866,348383.93493422866,637894.8108983664,,
1986-01-16 09:30:00-05:00,14.0,14.3125,13.75,14.1875,13.934035524254076,14.003837306388592,13.888502657778725,13.926437972869966,552000,0.0,-734009768,-734009768,-734561768,-734561768,-736602192.0,464079.351061374,464079.351061374,613064.0309216531,,
1986-01-17 09:30:00-05:00,14.4375,14.6875,14.4375,14.5,14.059805407753167,14.07471769119022,13.91346173297143,13.932145057717031,1718800,1.9309719786835609,-732290968,-732290968,-734009768,-734009768,-736382604.0,762209.8604227602,762209.8604227602,634370.5779932399,,
1986-01-20 09:30:00-05:00,14.5,14.875,14.3125,14.75,14.21318198380802,14.17118659244876,13.94760615203382,13.94028291783925,932000,0.164057835520158,-731358968,-731358968,-732290968,-732290968,-736181000.0,1079994.8698616624,1079994.8698616624,698031.1911173002,,
1986-01-21 09:30:00-05:00,14.75,14.875,14.3125,14.5,14.276919320739571,14.218159936384652,13.970152839705907,13.945852242039852,767200,0.0,-731358968,-731358968,-732126168,-732126168,-735978056.0,1182129.8286596537,1182129.8286596537,767188.1393376364,,
1986-01-22 09:30:00-05:00,14.5,14.625,13.9375,14.0,14.215381693908556,14.186994231186844,13.971371091146484,13.946391025701148,692600,0.0,-732126168,-732126168,-732818768,-732818768,-735781008.0,1139517.5807661116,1139517.5807661116,820378.0595417042,,
1986-01-23 09:30:00-05:00,14.0,14.375,13.9375,14.125,14.195296873039988,14.178137912445866,13.97764165885479,13.948168229425514,696600,0.0,-732122168,-732122168,-732818768,-732818768,-735581444.0,1177839.8786036968,1177839.8786036968,871444.0336934174,,
1986-01-24 09:30:00-05:00,14.125,14.5625,14.0625,14.5625,14.27689756791999,14.233046782096457,14.001513427881124,13.954280983361578,642600,0.0,-731479568,-731479568,-732122168,-732122168,-735403364.0,1265523.5259918272,1265523.5259918272,927741.1040217616,,
1986-01-27 09:30:00-05:00,14.5625,14.625,14.0625,14.125,14.24314255282666,14.217611527511249,14.006553696130876,13.955979680044548,406600,0.0,-731479568,-731479568,-731886168,-731886168,-735226064.0,1248564.0135189297,1248564.0135189297,973572.9482356427,,
1986-01-28 09:30:00-05:00,14.125,14.5,14.125,14.5,14.300221985531849,14.257952737866784,14.026694361594922,13.961392817556542,423800,0.0,-731462368,-731462368,-731886168,-731886168,-735058340.0,1266999.4286690354,1266999.4286690354,1015491.0168689846,,
1986-01-29 09:30:00-05:00,14.5,14.5,14.125,14.125,14.26128376652477,14.2389594896001,14.030706836631865,13.963020749720158,396400,0.0,-731462368,-731462368,-731858768,-731858768,-734927888.0,1202386.09738791,1202386.09738791,1042190.314085974,,
1986-01-30 09:30:00-05:00,14.125,14.25,13.9375,14.0,14.203220707297042,14.204822419657228,14.029453496361176,13.96338870245926,244600,0.0,-731858768,-731858768,-732103368,-732103368,-734786576.0,1100290.0834035275,1100290.0834035275,1050490.2811313388,,
1986-01-31 09:30:00-05:00,14.0,14.125,13.4375,13.6875,14.088616105675476,14.130919216849051,14.015496210795414,13.96064354124076,1220000,0.8859743588802187,-732103368,-732103368,-733323368,-733323368,-734708528.0,845670.8799114525,845670.8799114525,1021230.3666713552,,
1986-02-03 09:30:00-05:00,13.6875,13.6875,13.4375,13.5625,13.971701415525372,14.049716471584905,13.997006569538458,13.956681913964731,865400,0.0869975548818418,-733323368,-733323368,-734188768,-734188768,-734611208.0,534914.4556259215,534914.4556259215,951756.665093436,,
1986-02-04 09:30:00-05:00,13.75,14.1875,13.75,14.0625,13.991878878741955,14.051542689929915,13.999679770781784,13.957734830243693,1138600,0.7186319544654437,-733050168,-733050168,-734188768,-734188768,-734513532.0,453894.4696537852,453894.4696537852,880633.4943163431,,
1986-02-05 09:30:00-05:00,14.25,14.5625,14.25,14.4375,14.090905794577075,14.106679448511358,14.017549984219263,13.962508613027335,2293000,3.049455106491803,-730757168,-730757168,-733050168,-733050168,-734355688.0,688539.0357411206,688539.0357411206,853191.428805597,,
1986-02-06 09:30:00-05:00,14.5,14.6875,14.5,14.625,14.209593395782171,14.180725241581165,14.042343862414397,13.969100567126564,2049800,2.397338316753451,-728707368,-728707368,-730757168,-730757168,-734150528.0,1109705.1120505333,1109705.1120505333,889836.2406977308,,
1986-02-07 09:30:00-05:00,14.625,15.125,14.3125,14.875,14.3574615300528,14.279907349926711,14.076329827213808,13.978114491831771,2621600,3.224326476257488,-726085768,-726085768,-728707368,-728707368,-733902448.0,1729331.5273793638,1729331.5273793638,1009764.1387951068,,
1986-02-10 09:30:00-05:00,14.9375,15.3125,14.9375,15.25,14.55580341226329,14.418492014222895,14.124234732225489,13.990770069027477,1367000,0.8703690670787467,-724718768,-724718768,-726085768,-726085768,-733650968.0,2312020.27503857,2312020.27503857,1195800.7296870302,,
1986-02-11 09:30:00-05:00,15.25,15.875,15.0625,15.6875,14.807291542871448,14.59977886933391,14.188041477848936,14.007652953912777,2486600,2.744454493777904,-722232168,-722232168,-724718768,-724718768,-733363556.0,3003838.17186752,3003838.17186752,1454091.7928556716,,
1986-02-12 09:30:00-05:00,15.6875,16.125,15.625,15.875,15.044560088900012,14.781953316571924,14.256896927732654,14.026233521535532,1545400,1.057168051243372,-720686768,-720686768,-722232168,-722232168,-733035452.0,3635250.0550422072,3635250.0550422072,1765685.830310891,,
1986-02-13 09:30:00-05:00,15.875,16.0,15.4375,15.5625,15.159657846922231,14.893459985633076,14.310186849049687,14.041519755152096,825600,0.0,-720686768,-720686768,-721512368,-721512368,-732745924.0,3899851.385467887,3899851.385467887,2070566.6239047477,,
1986-02-14 09:30:00-05:00,15.5625,15.8125,15.375,15.375,15.207511658717292,14.962251416256924,14.353648610312968,14.054788215299835,561600,0.0,-721512368,-721512368,-722073968,-722073968,-732501452.0,3934412.904244274,3934412.904244274,2336830.3782389653,,
1986-02-18 09:30:00-05:00,15.375,16.0625,15.375,15.9375,15.36973129011345,15.101572642505936,14.418295605810398,14.073521665893866,1045800,0.2059899615221945,-721028168,-721028168,-722073968,-722073968,-732192888.0,4016694.525515556,4016694.525515556,2576810.9707070496,,
1986-02-19 09:30:00-05:00,15.9375,16.25,15.75,15.875,15.482013225643794,15.212062265005088,14.477752928022218,14.09144682344716,899400,0.0,-721028168,-721028168,-721927568,-721927568,-731916584.0,3875625.075393945,3875625.075393945,2762355.842805177,,
1986-02-20 09:30:00-05:00,15.875,16.125,15.8125,16.125,15.624899175500728,15.342481941432933,14.544987502388658,14.11168118341286,471800,0.0,-721455768,-721455768,-721927568,-721927568,-731648612.0,3759537.0788353374,3759537.0788353374,2904810.3050952004,,
1986-02-21 09:30:00-05:00,16.125,16.4375,16.125,16.25,15.7638104698339,15.472127378371086,14.614579849229935,14.132957987558006,591800,0.0,-720863968,-720863968,-721455768,-721455768,-731384652.0,3679215.52412045,3679215.52412045,3015439.622098808,,
1986-02-24 09:30:00-05:00,16.25,16.375,16.0625,16.0625,15.830185920981922,15.556466324318071,14.67367863089402,14.15215741056738,646800,0.0,-720863968,-720863968,-721510768,-721510768,-731153432.0,3463161.585955977,3463161.585955977,3079399.902649832,,
1986-02-25 09:30:00-05:00,16.0625,16.125,15.75,15.8125,15.826255716319272,15.593042563701204,14.72016113575549,14.16867823235278,552800,0.0,-721510768,-721510768,-722063568,-722063568,-730909388.0,3167843.41582039,3167843.41582039,3092034.690245626,,
